time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
38974	-3e-05	-2e-05	-3e-05	-0.00011	-0.00019	-1e-05	-7e-05	-0.00012	0
38975	-3e-05	-2e-05	-3e-05	-0.00011	-0.00019	-1e-05	-7e-05	-0.00012	0
38976	1e-05	-1e-05	2e-05	-2e-05	-9e-05	3e-05	0	5e-05	0
38977	-2e-05	-4e-05	-4e-05	0	-9e-05	-2e-05	0	0	0
38978	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38979	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38980	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38981	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38982	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38983	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38984	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38985	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38986	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38989	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38990	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38991	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38992	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38993	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38994	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38995	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38996	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38997	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38998	0	-1e-05	-2e-05	-2e-05	-4e-05	3e-05	-6e-05	-0.00017	0
38999	-4e-05	-6e-05	-7e-05	-0.00011	0.00012	-6e-05	-1e-05	3e-05	0
39000	-4e-05	-6e-05	-7e-05	-0.00011	0.00012	-6e-05	-1e-05	3e-05	0
39001	-4e-05	-6e-05	-7e-05	-0.00011	0.00012	-6e-05	-1e-05	3e-05	0
39002	-4e-05	-6e-05	-7e-05	-0.00011	0.00012	-6e-05	-1e-05	3e-05	0
39003	-4e-05	-6e-05	-7e-05	-0.00011	0.00012	-6e-05	-1e-05	3e-05	0
39004	-4e-05	-6e-05	-7e-05	-0.00011	0.00012	-6e-05	-1e-05	3e-05	0
39005	-2e-05	1e-05	2e-05	-7e-05	-0.00028	-5e-05	-1e-05	-3e-05	0
39006	-2e-05	1e-05	2e-05	-7e-05	-0.00028	-5e-05	-1e-05	-3e-05	0
39007	-2e-05	1e-05	2e-05	-7e-05	-0.00028	-5e-05	-1e-05	-3e-05	0
39008	-2e-05	1e-05	2e-05	-7e-05	-0.00028	-5e-05	-1e-05	-3e-05	0
39009	-2e-05	1e-05	2e-05	-7e-05	-0.00028	-5e-05	-1e-05	-3e-05	0
39010	-2e-05	1e-05	2e-05	-7e-05	-0.00028	-5e-05	-1e-05	-3e-05	0
39011	-2e-05	1e-05	2e-05	-7e-05	-0.00028	-5e-05	-1e-05	-3e-05	0
39012	-2e-05	1e-05	2e-05	-7e-05	-0.00028	-5e-05	-1e-05	-3e-05	0
39013	3e-05	4e-05	5e-05	4e-05	0.00016	4e-05	0	-4e-05	0
39014	3e-05	4e-05	5e-05	4e-05	0.00016	4e-05	0	-4e-05	0
39015	3e-05	4e-05	5e-05	4e-05	0.00016	4e-05	0	-4e-05	0
39016	3e-05	4e-05	5e-05	4e-05	0.00016	4e-05	0	-4e-05	0
39017	3e-05	4e-05	5e-05	4e-05	0.00016	4e-05	0	-4e-05	0
39018	3e-05	4e-05	5e-05	4e-05	0.00016	4e-05	0	-4e-05	0
39019	3e-05	4e-05	5e-05	4e-05	0.00016	4e-05	0	-4e-05	0
39020	-3e-05	-7e-05	-0.00011	-0.0001	4e-05	-2e-05	2e-05	-4e-05	0
39021	-3e-05	-7e-05	-0.00011	-0.0001	4e-05	-2e-05	2e-05	-4e-05	0
39022	-3e-05	-7e-05	-0.00011	-0.0001	4e-05	-2e-05	2e-05	-4e-05	0
39023	-3e-05	-7e-05	-0.00011	-0.0001	4e-05	-2e-05	2e-05	-4e-05	0
39024	-3e-05	-7e-05	-0.00011	-0.0001	4e-05	-2e-05	2e-05	-4e-05	0
39025	-3e-05	-7e-05	-0.00011	-0.0001	4e-05	-2e-05	2e-05	-4e-05	0
39026	-3e-05	-7e-05	-0.00011	-0.0001	4e-05	-2e-05	2e-05	-4e-05	0
39027	-3e-05	-7e-05	-0.00011	-0.0001	4e-05	-2e-05	2e-05	-4e-05	0
39028	-3e-05	-7e-05	-0.00011	-0.0001	4e-05	-2e-05	2e-05	-4e-05	0
39029	-3e-05	-7e-05	-0.00011	-0.0001	4e-05	-2e-05	2e-05	-4e-05	0
39030	-3e-05	-7e-05	-0.00011	-0.0001	4e-05	-2e-05	2e-05	-4e-05	0
39031	-3e-05	-7e-05	-0.00011	-0.0001	4e-05	-2e-05	2e-05	-4e-05	0
39032	-3e-05	-7e-05	-0.00011	-0.0001	4e-05	-2e-05	2e-05	-4e-05	0
39033	-3e-05	-7e-05	-0.00011	-0.0001	4e-05	-2e-05	2e-05	-4e-05	0
39034	-3e-05	-7e-05	-0.00011	-0.0001	4e-05	-2e-05	2e-05	-4e-05	0
39035	-3e-05	-7e-05	-0.00011	-0.0001	4e-05	-2e-05	2e-05	-4e-05	0
39037	0	-1e-05	-2e-05	-3e-05	-9e-05	-3e-05	-2e-05	4e-05	0
39040	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39041	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39042	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39043	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39044	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39045	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39046	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39047	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39048	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39049	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39050	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39051	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39052	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39053	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39054	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39055	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39056	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39057	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39058	-3e-05	-5e-05	-5e-05	-2e-05	8e-05	1e-05	0	2e-05	0
39059	0	3e-05	0	0	-7e-05	2e-05	-3e-05	0	0
39060	0	2e-05	1e-05	2e-05	3e-05	-3e-05	-1e-05	5e-05	0
39061	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39062	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39063	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39064	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39065	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39066	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39067	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39068	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39069	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39070	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39071	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39072	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39073	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39074	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39075	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39076	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39077	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39078	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39079	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39080	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39081	-4e-05	-5e-05	-5e-05	-5e-05	0	2e-05	-2e-05	-5e-05	0
39082	0	-3e-05	-2e-05	-3e-05	-9e-05	-3e-05	0	-2e-05	0
39083	2e-05	6e-05	5e-05	3e-05	-5e-05	-3e-05	-5e-05	-3e-05	0
39084	2e-05	6e-05	5e-05	3e-05	-5e-05	-3e-05	-5e-05	-3e-05	0
39085	2e-05	6e-05	5e-05	3e-05	-5e-05	-3e-05	-5e-05	-3e-05	0
39086	2e-05	6e-05	5e-05	3e-05	-5e-05	-3e-05	-5e-05	-3e-05	0
39089	2e-05	6e-05	5e-05	3e-05	-5e-05	-3e-05	-5e-05	-3e-05	0
39090	2e-05	6e-05	5e-05	3e-05	-5e-05	-3e-05	-5e-05	-3e-05	0
39091	2e-05	6e-05	5e-05	3e-05	-5e-05	-3e-05	-5e-05	-3e-05	0
39092	2e-05	6e-05	5e-05	3e-05	-5e-05	-3e-05	-5e-05	-3e-05	0
39093	2e-05	6e-05	5e-05	3e-05	-5e-05	-3e-05	-5e-05	-3e-05	0
39094	2e-05	6e-05	5e-05	3e-05	-5e-05	-3e-05	-5e-05	-3e-05	0
39095	2e-05	6e-05	5e-05	3e-05	-5e-05	-3e-05	-5e-05	-3e-05	0
39096	3e-05	1e-05	1e-05	-8e-05	8e-05	-2e-05	1e-05	0	0
39097	-1e-05	-3e-05	-2e-05	2e-05	-1e-05	0	-2e-05	0	0
39098	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39099	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39100	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39101	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39102	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39104	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39105	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39106	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39107	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39108	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39109	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39110	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39111	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39112	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39113	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39114	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39115	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39116	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39117	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39118	-1e-05	1e-05	0	9e-05	0.00022	2e-05	-2e-05	-2e-05	0
39119	0	-2e-05	-2e-05	-8e-05	-8e-05	-3e-05	-2e-05	-2e-05	0
39120	0	-2e-05	-2e-05	-8e-05	-8e-05	-3e-05	-2e-05	-2e-05	0
39121	-2e-05	-1e-05	0	-2e-05	-2e-05	-4e-05	-2e-05	0	0
39122	1e-05	-1e-05	-1e-05	-2e-05	-4e-05	0	0	-2e-05	0
39123	1e-05	-1e-05	-1e-05	-2e-05	-4e-05	0	0	-2e-05	0
39124	1e-05	-1e-05	-1e-05	-2e-05	-4e-05	0	0	-2e-05	0
39125	1e-05	-1e-05	-1e-05	-2e-05	-4e-05	0	0	-2e-05	0
39126	1e-05	-1e-05	-1e-05	-2e-05	-4e-05	0	0	-2e-05	0
39127	1e-05	-1e-05	-1e-05	-2e-05	-4e-05	0	0	-2e-05	0
39128	1e-05	-1e-05	-1e-05	-2e-05	-4e-05	0	0	-2e-05	0
39129	1e-05	-1e-05	-1e-05	-2e-05	-4e-05	0	0	-2e-05	0
39130	1e-05	-1e-05	-1e-05	-2e-05	-4e-05	0	0	-2e-05	0
39131	1e-05	-1e-05	-1e-05	-2e-05	-4e-05	0	0	-2e-05	0
39132	1e-05	-1e-05	-1e-05	-2e-05	-4e-05	0	0	-2e-05	0
39133	0	-1e-05	-2e-05	-1e-05	0	-4e-05	-1e-05	-1e-05	0
39134	0	-1e-05	-2e-05	-1e-05	0	-4e-05	-1e-05	-1e-05	0
39135	0	-1e-05	-2e-05	-1e-05	0	-4e-05	-1e-05	-1e-05	0
39136	0	-1e-05	-2e-05	-1e-05	0	-4e-05	-1e-05	-1e-05	0
39139	0	-1e-05	-2e-05	-1e-05	0	-4e-05	-1e-05	-1e-05	0
39140	0	-1e-05	-2e-05	-1e-05	0	-4e-05	-1e-05	-1e-05	0
39141	0	-1e-05	-2e-05	-1e-05	0	-4e-05	-1e-05	-1e-05	0
39142	1e-05	4e-05	4e-05	6e-05	9e-05	4e-05	0	1e-05	0
39143	1e-05	4e-05	4e-05	6e-05	9e-05	4e-05	0	1e-05	0
39144	1e-05	4e-05	4e-05	6e-05	9e-05	4e-05	0	1e-05	0
39145	1e-05	4e-05	4e-05	6e-05	9e-05	4e-05	0	1e-05	0
39146	1e-05	4e-05	4e-05	6e-05	9e-05	4e-05	0	1e-05	0
39147	1e-05	4e-05	4e-05	6e-05	9e-05	4e-05	0	1e-05	0
39148	1e-05	4e-05	4e-05	6e-05	9e-05	4e-05	0	1e-05	0
39149	1e-05	4e-05	4e-05	6e-05	9e-05	4e-05	0	1e-05	0
39150	1e-05	4e-05	4e-05	6e-05	9e-05	4e-05	0	1e-05	0
39151	1e-05	4e-05	4e-05	6e-05	9e-05	4e-05	0	1e-05	0
39152	1e-05	4e-05	4e-05	6e-05	9e-05	4e-05	0	1e-05	0
39154	1e-05	4e-05	4e-05	6e-05	9e-05	4e-05	0	1e-05	0
39155	1e-05	4e-05	4e-05	6e-05	9e-05	4e-05	0	1e-05	0
39156	1e-05	4e-05	4e-05	6e-05	9e-05	4e-05	0	1e-05	0
39157	-3e-05	-5e-05	-5e-05	-4e-05	1e-05	-3e-05	-3e-05	1e-05	0
39158	0	0	0	0	-0.00019	-1e-05	1e-05	1e-05	0
39159	0	0	0	0	-0.00019	-1e-05	1e-05	1e-05	0
39160	0	0	0	0	-0.00019	-1e-05	1e-05	1e-05	0
39161	0	0	0	0	-0.00019	-1e-05	1e-05	1e-05	0
39162	0	0	0	0	-0.00019	-1e-05	1e-05	1e-05	0
39163	1e-05	2e-05	2e-05	-5e-05	-7e-05	-5e-05	-3e-05	-4e-05	0
39164	1e-05	2e-05	2e-05	-5e-05	-7e-05	-5e-05	-3e-05	-4e-05	0
39165	1e-05	2e-05	2e-05	-5e-05	-7e-05	-5e-05	-3e-05	-4e-05	0
39166	1e-05	2e-05	2e-05	-5e-05	-7e-05	-5e-05	-3e-05	-4e-05	0
39167	1e-05	2e-05	2e-05	-5e-05	-7e-05	-5e-05	-3e-05	-4e-05	0
39168	1e-05	2e-05	2e-05	-5e-05	-7e-05	-5e-05	-3e-05	-4e-05	0
39169	1e-05	2e-05	2e-05	-5e-05	-7e-05	-5e-05	-3e-05	-4e-05	0
39170	1e-05	2e-05	2e-05	-5e-05	-7e-05	-5e-05	-3e-05	-4e-05	0
39171	1e-05	2e-05	2e-05	-5e-05	-7e-05	-5e-05	-3e-05	-4e-05	0
39172	1e-05	2e-05	2e-05	-5e-05	-7e-05	-5e-05	-3e-05	-4e-05	0
39173	1e-05	2e-05	2e-05	-5e-05	-7e-05	-5e-05	-3e-05	-4e-05	0
39174	1e-05	2e-05	2e-05	-5e-05	-7e-05	-5e-05	-3e-05	-4e-05	0
39175	1e-05	2e-05	2e-05	-5e-05	-7e-05	-5e-05	-3e-05	-4e-05	0
39176	1e-05	2e-05	2e-05	-5e-05	-7e-05	-5e-05	-3e-05	-4e-05	0
39177	1e-05	2e-05	2e-05	-5e-05	-7e-05	-5e-05	-3e-05	-4e-05	0
39178	1e-05	2e-05	2e-05	-5e-05	-7e-05	-5e-05	-3e-05	-4e-05	0
39179	-1e-05	-4e-05	-0.00013	-5e-05	3e-05	0	0	-2e-05	0
39180	-2e-05	-2e-05	-4e-05	-5e-05	-2e-05	-4e-05	1e-05	-2e-05	0
39181	0	0	2e-05	3e-05	2e-05	-1e-05	-1e-05	0	0
39182	0	0	2e-05	3e-05	2e-05	-1e-05	-1e-05	0	0
39183	0	0	2e-05	3e-05	2e-05	-1e-05	-1e-05	0	0
39184	0	0	2e-05	3e-05	2e-05	-1e-05	-1e-05	0	0
39185	0	0	2e-05	3e-05	2e-05	-1e-05	-1e-05	0	0
39186	0	0	2e-05	3e-05	2e-05	-1e-05	-1e-05	0	0
39189	0	0	2e-05	3e-05	2e-05	-1e-05	-1e-05	0	0
39190	0	0	2e-05	3e-05	2e-05	-1e-05	-1e-05	0	0
39191	0	0	2e-05	3e-05	2e-05	-1e-05	-1e-05	0	0
39192	0	0	2e-05	3e-05	2e-05	-1e-05	-1e-05	0	0
39193	0	0	2e-05	3e-05	2e-05	-1e-05	-1e-05	0	0
39194	0	0	2e-05	3e-05	2e-05	-1e-05	-1e-05	0	0
39195	0	0	2e-05	3e-05	2e-05	-1e-05	-1e-05	0	0
39196	0	0	2e-05	3e-05	2e-05	-1e-05	-1e-05	0	0
39197	0	0	2e-05	3e-05	2e-05	-1e-05	-1e-05	0	0
39198	0	0	2e-05	3e-05	2e-05	-1e-05	-1e-05	0	0
39199	0	0	2e-05	3e-05	2e-05	-1e-05	-1e-05	0	0
39200	0	0	2e-05	3e-05	2e-05	-1e-05	-1e-05	0	0
39201	-1e-05	-3e-05	-1e-05	3e-05	-2e-05	-2e-05	-1e-05	-1e-05	0
39202	-1e-05	-3e-05	-1e-05	3e-05	-2e-05	-2e-05	-1e-05	-1e-05	0
39204	-1e-05	-3e-05	-1e-05	3e-05	-2e-05	-2e-05	-1e-05	-1e-05	0
39205	-1e-05	-3e-05	-1e-05	3e-05	-2e-05	-2e-05	-1e-05	-1e-05	0
39206	-1e-05	-3e-05	-1e-05	3e-05	-2e-05	-2e-05	-1e-05	-1e-05	0
39207	-1e-05	-3e-05	-1e-05	3e-05	-2e-05	-2e-05	-1e-05	-1e-05	0
39208	-1e-05	1e-05	3e-05	-1e-05	0	0	-1e-05	1e-05	0
39209	-1e-05	1e-05	3e-05	-1e-05	0	0	-1e-05	1e-05	0
39210	-1e-05	1e-05	3e-05	-1e-05	0	0	-1e-05	1e-05	0
39211	-1e-05	1e-05	3e-05	-1e-05	0	0	-1e-05	1e-05	0
39212	-1e-05	1e-05	3e-05	-1e-05	0	0	-1e-05	1e-05	0
39213	-1e-05	1e-05	3e-05	-1e-05	0	0	-1e-05	1e-05	0
39214	-1e-05	1e-05	3e-05	-1e-05	0	0	-1e-05	1e-05	0
39215	-1e-05	1e-05	3e-05	-1e-05	0	0	-1e-05	1e-05	0
39216	-3e-05	-5e-05	-4e-05	-5e-05	6e-05	-1e-05	0	-3e-05	0
39217	-3e-05	-5e-05	-4e-05	-5e-05	6e-05	-1e-05	0	-3e-05	0
39218	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39219	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39220	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39221	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39222	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39223	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39224	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39225	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39226	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39227	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39228	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39229	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39230	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39231	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39232	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39233	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39234	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39235	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39236	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39239	-1e-05	-1e-05	-2e-05	1e-05	-4e-05	-2e-05	-1e-05	-2e-05	0
39240	0	-2e-05	-3e-05	2e-05	6e-05	7e-05	2e-05	-2e-05	0
39241	0	-2e-05	-3e-05	2e-05	6e-05	7e-05	2e-05	-2e-05	0
39242	-4e-05	-5e-05	-1e-05	-4e-05	0.00012	3e-05	1e-05	0	0
39243	-4e-05	-5e-05	-1e-05	-4e-05	0.00012	3e-05	1e-05	0	0
39244	-4e-05	-5e-05	-1e-05	-4e-05	0.00012	3e-05	1e-05	0	0
39245	-4e-05	-5e-05	-1e-05	-4e-05	0.00012	3e-05	1e-05	0	0
39246	-4e-05	-5e-05	-1e-05	-4e-05	0.00012	3e-05	1e-05	0	0
39247	-4e-05	-5e-05	-1e-05	-4e-05	0.00012	3e-05	1e-05	0	0
39248	-4e-05	-5e-05	-1e-05	-4e-05	0.00012	3e-05	1e-05	0	0
39249	-4e-05	-5e-05	-1e-05	-4e-05	0.00012	3e-05	1e-05	0	0
39250	-4e-05	-5e-05	-1e-05	-4e-05	0.00012	3e-05	1e-05	0	0
39251	-4e-05	-5e-05	-1e-05	-4e-05	0.00012	3e-05	1e-05	0	0
39252	2e-05	4e-05	5e-05	8e-05	-2e-05	0	-3e-05	-1e-05	0
39254	-3e-05	-5e-05	-4e-05	-1e-05	5e-05	-6e-05	0	0	0
39255	-3e-05	-5e-05	-4e-05	-1e-05	5e-05	-6e-05	0	0	0
39256	-3e-05	-5e-05	-4e-05	-1e-05	5e-05	-6e-05	0	0	0
39257	-3e-05	-5e-05	-4e-05	-1e-05	5e-05	-6e-05	0	0	0
39258	-3e-05	-5e-05	-4e-05	-1e-05	5e-05	-6e-05	0	0	0
39259	-3e-05	-5e-05	-4e-05	-1e-05	5e-05	-6e-05	0	0	0
39260	-3e-05	-5e-05	-4e-05	-1e-05	5e-05	-6e-05	0	0	0
39261	-3e-05	-6e-05	-8e-05	-8e-05	-0.0001	-6e-05	-2e-05	-1e-05	0
39262	0	1e-05	1e-05	-2e-05	-0.00016	0	-3e-05	-1e-05	0
39263	0	1e-05	1e-05	-2e-05	-0.00016	0	-3e-05	-1e-05	0
39264	0	1e-05	1e-05	-2e-05	-0.00016	0	-3e-05	-1e-05	0
39265	0	1e-05	1e-05	-2e-05	-0.00016	0	-3e-05	-1e-05	0
39266	0	1e-05	1e-05	-2e-05	-0.00016	0	-3e-05	-1e-05	0
39267	0	1e-05	1e-05	-2e-05	-0.00016	0	-3e-05	-1e-05	0
39268	0	1e-05	1e-05	-2e-05	-0.00016	0	-3e-05	-1e-05	0
39269	0	1e-05	1e-05	-2e-05	-0.00016	0	-3e-05	-1e-05	0
39270	0	1e-05	1e-05	-2e-05	-0.00016	0	-3e-05	-1e-05	0
39271	0	1e-05	1e-05	-2e-05	-0.00016	0	-3e-05	-1e-05	0
39272	0	1e-05	1e-05	-2e-05	-0.00016	0	-3e-05	-1e-05	0
39273	0	1e-05	1e-05	-2e-05	-0.00016	0	-3e-05	-1e-05	0
39274	0	1e-05	1e-05	-2e-05	-0.00016	0	-3e-05	-1e-05	0
39275	0	1e-05	1e-05	-2e-05	-0.00016	0	-3e-05	-1e-05	0
39276	-1e-05	-1e-05	1e-05	2e-05	-1e-05	-1e-05	-1e-05	0	0
39277	1e-05	2e-05	2e-05	-4e-05	4e-05	-3e-05	-1e-05	-1e-05	0
39278	-1e-05	-3e-05	-3e-05	-1e-05	2e-05	-3e-05	-2e-05	-1e-05	0
39279	-1e-05	-3e-05	-3e-05	-1e-05	2e-05	-3e-05	-2e-05	-1e-05	0
39280	-1e-05	-3e-05	-3e-05	-1e-05	2e-05	-3e-05	-2e-05	-1e-05	0
39281	-1e-05	-3e-05	-3e-05	-1e-05	2e-05	-3e-05	-2e-05	-1e-05	0
39282	-1e-05	-3e-05	-3e-05	-1e-05	2e-05	-3e-05	-2e-05	-1e-05	0
39283	-1e-05	-3e-05	-3e-05	-1e-05	2e-05	-3e-05	-2e-05	-1e-05	0
39284	-1e-05	-3e-05	-3e-05	-1e-05	2e-05	-3e-05	-2e-05	-1e-05	0
39285	-1e-05	-3e-05	-3e-05	-1e-05	2e-05	-3e-05	-2e-05	-1e-05	0
39286	-1e-05	-3e-05	-3e-05	-1e-05	2e-05	-3e-05	-2e-05	-1e-05	0
39289	-1e-05	-3e-05	-3e-05	-1e-05	2e-05	-3e-05	-2e-05	-1e-05	0
39290	-1e-05	-3e-05	-3e-05	-1e-05	2e-05	-3e-05	-2e-05	-1e-05	0
39291	-1e-05	-3e-05	-3e-05	-1e-05	2e-05	-3e-05	-2e-05	-1e-05	0
